Dataset Name,Algorithm Name,Cross Validation,Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
kc3.csv,MCB,1,"{'k': 4, 'DSEL_perc': 0.9}",0.891304348,0.488095238,0.511904762,0.455555556,0.488095238,0.043478261,0.017716169,2.277021823
kc3.csv,KNORAU,1,"{'k': 4, 'DSEL_perc': 0.4}",0.869565217,0.476190476,0.523809524,0.454545455,0.711309524,0.165185041,0.031293154,2.285330192
kc3.csv,METADES,1,"{'k': 3, 'DSEL_perc': 0.7000000000000001}",0.869565217,0.589285714,0.410714286,0.589285714,0.648809524,0.154991295,0.232269049,4.576351332
kc3.csv,AdaBoostClassifier,1,"{'n_estimators': 50, 'learning_rate': 0.059508768928408014}",0.913043478,0.5,0.5,0.456521739,0.830357143,0.489406879,0.110567093,0.164099362
kc3.csv,MCB,2,"{'k': 6, 'DSEL_perc': 0.2}",0.913043478,0.839285714,0.160714286,0.7375,0.81547619,0.573369565,0.038271189,2.321621646
kc3.csv,KNORAU,2,"{'k': 4, 'DSEL_perc': 0.7000000000000001}",0.891304348,0.488095238,0.511904762,0.455555556,0.630952381,0.16548913,0.022448063,2.280297487
kc3.csv,METADES,2,"{'k': 2, 'DSEL_perc': 0.7000000000000001}",0.826086957,0.452380952,0.547619048,0.452380952,0.625,0.134157962,0.23284173,4.581373671
kc3.csv,AdaBoostClassifier,2,"{'n_estimators': 79, 'learning_rate': 0.09735930798205293}",0.869565217,0.476190476,0.523809524,0.454545455,0.773809524,0.227179487,0.182812452,0.237604846
kc3.csv,MCB,3,"{'k': 6, 'DSEL_perc': 0.8}",0.891304348,0.488095238,0.511904762,0.455555556,0.452380952,0.043478261,0.020922899,2.296546231
kc3.csv,KNORAU,3,"{'k': 7, 'DSEL_perc': 0.4}",0.934782609,0.738095238,0.261904762,0.810077519,0.800595238,0.602933057,0.03075099,2.281199331
kc3.csv,METADES,3,"{'k': 3, 'DSEL_perc': 0.7000000000000001}",0.847826087,0.464285714,0.535714286,0.453488372,0.49702381,0.083997585,0.232018948,4.560164783
kc3.csv,AdaBoostClassifier,3,"{'n_estimators': 29, 'learning_rate': 0.23673044272337315}",0.934782609,0.625,0.375,0.966666667,0.851190476,0.708829365,0.060950756,0.101431556
kc3.csv,MCB,4,"{'k': 7, 'DSEL_perc': 0.7000000000000001}",0.891304348,0.714285714,0.285714286,0.675609756,0.589285714,0.282608696,0.023206472,2.294851386
kc3.csv,KNORAU,4,"{'k': 9, 'DSEL_perc': 0.7000000000000001}",0.869565217,0.476190476,0.523809524,0.454545455,0.392857143,0.043478261,0.023053169,2.26407984
kc3.csv,METADES,4,"{'k': 8, 'DSEL_perc': 0.9}",0.913043478,0.613095238,0.386904762,0.715909091,0.595238095,0.313858696,0.23226738,4.553893338
kc3.csv,AdaBoostClassifier,4,"{'n_estimators': 25, 'learning_rate': 0.33332566874877906}",0.913043478,0.5,0.5,0.456521739,0.895833333,0.633630952,0.05714941,0.099964764
kc3.csv,MCB,5,"{'k': 7, 'DSEL_perc': 0.2}",0.891304348,0.601190476,0.398809524,0.631782946,0.601190476,0.324275362,0.033661842,2.288600673
kc3.csv,KNORAU,5,"{'k': 9, 'DSEL_perc': 0.30000000000000004}",0.934782609,0.625,0.375,0.966666667,0.5625,0.329483696,0.031953573,2.267578374
kc3.csv,METADES,5,"{'k': 5, 'DSEL_perc': 0.4}",0.869565217,0.702380952,0.297619048,0.641666667,0.660714286,0.393534002,0.23906517,4.565295966
kc3.csv,AdaBoostClassifier,5,"{'n_estimators': 90, 'learning_rate': 0.07298410730557314}",0.913043478,0.5,0.5,0.456521739,0.642857143,0.128867211,0.191283941,0.372497932
kc3.csv,MCB,6,"{'k': 9, 'DSEL_perc': 0.9}",0.956521739,0.8,0.2,0.976744186,0.8,0.82173913,0.017685175,2.281349638
kc3.csv,KNORAU,6,"{'k': 2, 'DSEL_perc': 0.1}",0.891304348,0.587804878,0.412195122,0.704545455,0.941463415,0.625128205,0.037887335,2.281302991
kc3.csv,METADES,6,"{'k': 4, 'DSEL_perc': 0.6}",0.826086957,0.726829268,0.273170732,0.63963964,0.802439024,0.448661773,0.244067669,4.580492559
kc3.csv,AdaBoostClassifier,6,"{'n_estimators': 45, 'learning_rate': 0.1545744172719109}",0.934782609,0.7,0.3,0.965909091,0.9,0.711847662,0.112092495,0.15718004
kc3.csv,MCB,7,"{'k': 8, 'DSEL_perc': 0.4}",0.869565217,0.663414634,0.336585366,0.663414634,0.43902439,0.054347826,0.034907103,2.314355062
kc3.csv,KNORAU,7,"{'k': 4, 'DSEL_perc': 0.30000000000000004}",0.891304348,0.587804878,0.412195122,0.704545455,0.697560976,0.336261812,0.033107996,2.26139504
kc3.csv,METADES,7,"{'k': 4, 'DSEL_perc': 0.5}",0.804347826,0.53902439,0.46097561,0.533333333,0.585365854,0.237835968,0.235280037,4.550856093
kc3.csv,AdaBoostClassifier,7,"{'n_estimators': 80, 'learning_rate': 0.2991836232497373}",0.891304348,0.5,0.5,0.445652174,0.682926829,0.166824379,0.169603348,0.242373218
kc3.csv,MCB,8,"{'k': 7, 'DSEL_perc': 0.8}",0.891304348,0.675609756,0.324390244,0.714285714,0.675609756,0.482608696,0.021942616,2.297707226
kc3.csv,KNORAU,8,"{'k': 5, 'DSEL_perc': 0.6}",0.826086957,0.463414634,0.536585366,0.441860465,0.790243902,0.27241485,0.024812937,2.294784007
kc3.csv,METADES,8,"{'k': 5, 'DSEL_perc': 0.5}",0.891304348,0.675609756,0.324390244,0.714285714,0.8,0.298369565,0.234581232,4.573485126
kc3.csv,AdaBoostClassifier,8,"{'n_estimators': 78, 'learning_rate': 0.26059765474388763}",0.826086957,0.463414634,0.536585366,0.441860465,0.595121951,0.127615781,0.168590307,0.282225402
kc3.csv,MCB,9,"{'k': 8, 'DSEL_perc': 0.2}",0.822222222,0.451219512,0.548780488,0.451219512,0.43902439,0.044444444,0.037994862,2.350001865
kc3.csv,KNORAU,9,"{'k': 4, 'DSEL_perc': 0.2}",0.933333333,0.625,0.375,0.965909091,0.823170732,0.571230159,0.034850836,2.329699198
kc3.csv,METADES,9,"{'k': 9, 'DSEL_perc': 0.4}",0.911111111,0.5,0.5,0.455555556,0.74695122,0.185790598,0.236852169,4.651737213
kc3.csv,AdaBoostClassifier,9,"{'n_estimators': 41, 'learning_rate': 0.5687431685849698}",0.933333333,0.625,0.375,0.965909091,0.673780488,0.361626994,0.089449883,0.139750375
kc3.csv,MCB,10,"{'k': 9, 'DSEL_perc': 0.9}",0.888888889,0.600609756,0.399390244,0.630952381,0.475609756,0.044444444,0.017843008,2.353196674
kc3.csv,KNORAU,10,"{'k': 9, 'DSEL_perc': 0.2}",0.911111111,0.612804878,0.387195122,0.715116279,0.847560976,0.235740995,0.037432909,2.315107981
kc3.csv,METADES,10,"{'k': 6, 'DSEL_perc': 0.8}",0.8,0.551829268,0.448170732,0.531954887,0.832317073,0.316792929,0.231412649,4.671669006
kc3.csv,AdaBoostClassifier,10,"{'n_estimators': 87, 'learning_rate': 0.18397066559354935}",0.933333333,0.625,0.375,0.965909091,0.768292683,0.439908804,0.193299532,0.270864699
mammographic.csv,MCB,1,"{'k': 6, 'DSEL_perc': 0.8}",0.75257732,0.751282051,0.248717949,0.751282051,0.802350427,0.838162553,0.018805265,1.112893685
mammographic.csv,KNORAU,1,"{'k': 4, 'DSEL_perc': 0.7000000000000001}",0.793814433,0.783760684,0.216239316,0.814393939,0.853846154,0.850782336,0.019423723,1.078526998
mammographic.csv,METADES,1,"{'k': 2, 'DSEL_perc': 0.9}",0.824742268,0.821581197,0.178418803,0.825757576,0.82991453,0.850890031,0.230425835,2.225996293
mammographic.csv,AdaBoostClassifier,1,"{'n_estimators': 33, 'learning_rate': 0.07254726190464202}",0.81443299,0.808974359,0.191025641,0.819628647,0.865384615,0.871982044,0.055276394,0.054986207
mammographic.csv,MCB,2,"{'k': 9, 'DSEL_perc': 0.4}",0.729166667,0.730718954,0.269281046,0.729917499,0.725054466,0.773644072,0.02335906,1.111599306
mammographic.csv,KNORAU,2,"{'k': 6, 'DSEL_perc': 0.9}",0.75,0.752941176,0.247058824,0.752941176,0.825054466,0.809799138,0.017513514,1.100982229
mammographic.csv,METADES,2,"{'k': 9, 'DSEL_perc': 0.9}",0.802083333,0.801960784,0.198039216,0.801304348,0.833333333,0.85066399,0.234243155,2.197186152
mammographic.csv,AdaBoostClassifier,2,"{'n_estimators': 95, 'learning_rate': 0.051523621008612526}",0.802083333,0.799346405,0.200653595,0.802910053,0.87037037,0.811133826,0.152894735,0.146768987
mammographic.csv,MCB,3,"{'k': 3, 'DSEL_perc': 0.9}",0.8125,0.811764706,0.188235294,0.811764706,0.813071895,0.846394799,0.017646313,1.119938989
mammographic.csv,KNORAU,3,"{'k': 9, 'DSEL_perc': 0.8}",0.791666667,0.793464052,0.206535948,0.792444637,0.862091503,0.853412344,0.018542051,1.096424957
mammographic.csv,METADES,3,"{'k': 6, 'DSEL_perc': 0.6}",0.833333333,0.832679739,0.167320261,0.832679739,0.87254902,0.871141464,0.233255386,2.224877477
mammographic.csv,AdaBoostClassifier,3,"{'n_estimators': 19, 'learning_rate': 0.1283252465030169}",0.84375,0.841176471,0.158823529,0.845238095,0.918736383,0.894519837,0.030952692,0.035653512
mammographic.csv,MCB,4,"{'k': 6, 'DSEL_perc': 0.6}",0.822916667,0.824183007,0.175816993,0.822916667,0.857298475,0.880221954,0.02009964,1.118327181
mammographic.csv,KNORAU,4,"{'k': 4, 'DSEL_perc': 0.7000000000000001}",0.854166667,0.85751634,0.14248366,0.85751634,0.941176471,0.952515911,0.019131184,1.102723181
mammographic.csv,METADES,4,"{'k': 7, 'DSEL_perc': 0.8}",0.895833333,0.896732026,0.103267974,0.895353886,0.90130719,0.91475814,0.24311018,2.230579654
mammographic.csv,AdaBoostClassifier,4,"{'n_estimators': 53, 'learning_rate': 0.05504101030394389}",0.864583333,0.866013072,0.133986928,0.864583333,0.952505447,0.948772992,0.08897233,0.082686543
mammographic.csv,MCB,5,"{'k': 4, 'DSEL_perc': 0.8}",0.84375,0.84379085,0.15620915,0.843043478,0.84379085,0.871724034,0.018363714,1.117040714
mammographic.csv,KNORAU,5,"{'k': 9, 'DSEL_perc': 0.8}",0.791666667,0.789542484,0.210457516,0.791575252,0.869063181,0.851290131,0.0194695,1.096114516
mammographic.csv,METADES,5,"{'k': 9, 'DSEL_perc': 0.8}",0.8125,0.810457516,0.189542484,0.812637122,0.808932462,0.837013692,0.235269308,2.216011286
mammographic.csv,AdaBoostClassifier,5,"{'n_estimators': 57, 'learning_rate': 0.05183387195793872}",0.854166667,0.854901961,0.145098039,0.853669127,0.911328976,0.900420441,0.090658665,0.085040927
mammographic.csv,MCB,6,"{'k': 6, 'DSEL_perc': 0.9}",0.833333333,0.833916084,0.166083916,0.832173913,0.828671329,0.840776258,0.017971039,1.170491179
mammographic.csv,KNORAU,6,"{'k': 7, 'DSEL_perc': 0.9}",0.84375,0.841783217,0.158216783,0.843132953,0.909965035,0.906048076,0.019682169,1.102402806
mammographic.csv,METADES,6,"{'k': 8, 'DSEL_perc': 0.6}",0.822916667,0.820804196,0.179195804,0.822071084,0.830638112,0.839325942,0.233406782,2.214481433
mammographic.csv,AdaBoostClassifier,6,"{'n_estimators': 17, 'learning_rate': 0.15738358782144726}",0.875,0.868881119,0.131118881,0.882940109,0.937718531,0.938518499,0.029369116,0.033403436
mammographic.csv,MCB,7,"{'k': 6, 'DSEL_perc': 0.7000000000000001}",0.65625,0.66520979,0.33479021,0.670040486,0.697552448,0.7508859,0.020038843,1.110921303
mammographic.csv,KNORAU,7,"{'k': 2, 'DSEL_perc': 0.8}",0.729166667,0.734265734,0.265734266,0.734265734,0.815996503,0.829669895,0.018603802,1.086513201
mammographic.csv,METADES,7,"{'k': 3, 'DSEL_perc': 0.5}",0.708333333,0.715034965,0.284965035,0.716931217,0.753715035,0.771637188,0.231245756,2.217799425
mammographic.csv,AdaBoostClassifier,7,"{'n_estimators': 37, 'learning_rate': 0.08480279452472715}",0.78125,0.782342657,0.217657343,0.780503691,0.822552448,0.774032922,0.060767412,0.05996724
mammographic.csv,MCB,8,"{'k': 6, 'DSEL_perc': 0.9}",0.791666667,0.784965035,0.215034965,0.795825771,0.787805944,0.825074111,0.018104792,1.106622318
mammographic.csv,KNORAU,8,"{'k': 8, 'DSEL_perc': 0.9}",0.875,0.872377622,0.127622378,0.875661376,0.901442308,0.911665989,0.018491745,1.091125111
mammographic.csv,METADES,8,"{'k': 5, 'DSEL_perc': 0.30000000000000004}",0.791666667,0.784965035,0.215034965,0.795825771,0.840253497,0.837351828,0.231567621,2.21794347
mammographic.csv,AdaBoostClassifier,8,"{'n_estimators': 14, 'learning_rate': 0.16315601478835806}",0.875,0.867132867,0.132867133,0.888888889,0.928321678,0.926912428,0.025078058,0.02903988
mammographic.csv,MCB,9,"{'k': 5, 'DSEL_perc': 0.9}",0.802083333,0.799825175,0.200174825,0.801009215,0.798076923,0.834730691,0.017605066,1.119400064
mammographic.csv,KNORAU,9,"{'k': 9, 'DSEL_perc': 0.9}",0.833333333,0.83041958,0.16958042,0.833333333,0.861451049,0.83223889,0.019300699,1.095175743
mammographic.csv,METADES,9,"{'k': 2, 'DSEL_perc': 0.8}",0.78125,0.770104895,0.229895105,0.797258297,0.795673077,0.825508061,0.230835915,2.208352089
mammographic.csv,AdaBoostClassifier,9,"{'n_estimators': 26, 'learning_rate': 0.09619731030254217}",0.84375,0.83479021,0.16520979,0.858782201,0.929414336,0.935728083,0.042178631,0.045346717
mammographic.csv,MCB,10,"{'k': 8, 'DSEL_perc': 0.9}",0.791666667,0.777972028,0.222027972,0.821212121,0.788243007,0.841599026,0.017974138,1.112490892
mammographic.csv,KNORAU,10,"{'k': 4, 'DSEL_perc': 0.7000000000000001}",0.697916667,0.686188811,0.313811189,0.704906205,0.774912587,0.750727769,0.019142866,1.099787652
mammographic.csv,METADES,10,"{'k': 6, 'DSEL_perc': 0.9}",0.697916667,0.682692308,0.317307692,0.71513124,0.722246503,0.748062493,0.232336044,2.218201756
mammographic.csv,AdaBoostClassifier,10,"{'n_estimators': 27, 'learning_rate': 0.09504918123647146}",0.75,0.729020979,0.270979021,0.821867322,0.894012238,0.883564994,0.045378685,0.047527254
mfeat-karhunen.csv,MCB,1,"{'k': 8, 'DSEL_perc': 0.5}",0.79,0.79,0.023333333,0.796505517,0.872222222,0.785194287,0.310239077,0.568566322
mfeat-karhunen.csv,KNORAU,1,"{'k': 8, 'DSEL_perc': 0.2}",0.82,0.82,0.02,0.82299276,0.984125,0.919023505,0.517151117,0.60005784
mfeat-karhunen.csv,METADES,1,"{'k': 9, 'DSEL_perc': 0.1}",0.855,0.855,0.016111111,0.854831017,0.979333333,0.919850329,0.813685656,1.135776043
mfeat-karhunen.csv,AdaBoostClassifier,1,"{'n_estimators': 90, 'learning_rate': 0.37811292620880593}",0.595,0.595,0.045,0.713587245,0.942527778,0.680431661,1.792375088,0.114449263
mfeat-karhunen.csv,MCB,2,"{'k': 8, 'DSEL_perc': 0.6}",0.8,0.8,0.022222222,0.80448442,0.908333333,0.844878609,0.24195385,0.573408604
mfeat-karhunen.csv,KNORAU,2,"{'k': 3, 'DSEL_perc': 0.1}",0.92,0.92,0.008888889,0.922189945,0.995472222,0.96970729,0.679859638,0.610193014
mfeat-karhunen.csv,METADES,2,"{'k': 6, 'DSEL_perc': 0.1}",0.895,0.895,0.011666667,0.896416325,0.992375,0.957989338,0.827425957,1.122883558
mfeat-karhunen.csv,AdaBoostClassifier,2,"{'n_estimators': 72, 'learning_rate': 0.5552481178050581}",0.52,0.52,0.053333333,0.692149934,0.90325,0.63626795,1.403654099,0.089399815
mfeat-karhunen.csv,MCB,3,"{'k': 6, 'DSEL_perc': 0.6}",0.8,0.8,0.022222222,0.808114035,0.894444444,0.823386536,0.245249748,0.571553707
mfeat-karhunen.csv,KNORAU,3,"{'k': 6, 'DSEL_perc': 0.1}",0.93,0.93,0.007777778,0.934106,0.996722222,0.978370874,0.634211779,0.590020418
mfeat-karhunen.csv,METADES,3,"{'k': 9, 'DSEL_perc': 0.2}",0.93,0.93,0.007777778,0.933842842,0.980583333,0.949298968,0.736411095,1.127386093
mfeat-karhunen.csv,AdaBoostClassifier,3,"{'n_estimators': 98, 'learning_rate': 0.6260839720476604}",0.525,0.525,0.052777778,0.634940751,0.845777778,0.444940121,1.92020607,0.126525164
mfeat-karhunen.csv,MCB,4,"{'k': 6, 'DSEL_perc': 0.8}",0.815,0.815,0.020555556,0.815980007,0.902777778,0.834262266,0.120990753,0.573363304
mfeat-karhunen.csv,KNORAU,4,"{'k': 5, 'DSEL_perc': 0.1}",0.9,0.9,0.011111111,0.905668425,0.993222222,0.963609707,0.612635374,0.590207577
mfeat-karhunen.csv,METADES,4,"{'k': 2, 'DSEL_perc': 0.1}",0.875,0.875,0.013888889,0.881471738,0.978013889,0.945879726,0.865582466,1.130503416
mfeat-karhunen.csv,AdaBoostClassifier,4,"{'n_estimators': 85, 'learning_rate': 0.47786500949901656}",0.72,0.72,0.031111111,0.788720356,0.926055556,0.709284714,1.662328243,0.114153624
mfeat-karhunen.csv,MCB,5,"{'k': 7, 'DSEL_perc': 0.5}",0.81,0.81,0.021111111,0.81835148,0.886111111,0.808019561,0.312344313,0.562628508
mfeat-karhunen.csv,KNORAU,5,"{'k': 5, 'DSEL_perc': 0.1}",0.905,0.905,0.010555556,0.911069496,0.993222222,0.96187902,0.587787151,0.591517687
mfeat-karhunen.csv,METADES,5,"{'k': 4, 'DSEL_perc': 0.1}",0.905,0.905,0.010555556,0.915041444,0.978930556,0.948984284,0.814086437,1.114157438
mfeat-karhunen.csv,AdaBoostClassifier,5,"{'n_estimators': 79, 'learning_rate': 0.48363729180515236}",0.645,0.645,0.039444444,0.731666586,0.909805556,0.592953185,1.559271574,0.096688271
mfeat-karhunen.csv,MCB,6,"{'k': 9, 'DSEL_perc': 0.7000000000000001}",0.81,0.81,0.021111111,0.815888548,0.897222222,0.82696664,0.176261187,0.569645166
mfeat-karhunen.csv,KNORAU,6,"{'k': 9, 'DSEL_perc': 0.2}",0.905,0.905,0.010555556,0.906616921,0.990722222,0.959445331,0.526407719,0.595446825
mfeat-karhunen.csv,METADES,6,"{'k': 4, 'DSEL_perc': 0.1}",0.885,0.885,0.012777778,0.88783284,0.974652778,0.929356599,0.828446627,1.124659777
mfeat-karhunen.csv,AdaBoostClassifier,6,"{'n_estimators': 79, 'learning_rate': 0.3215326736725943}",0.615,0.615,0.042777778,0.738617067,0.923222222,0.690370623,1.548422813,0.142916441
mfeat-karhunen.csv,MCB,7,"{'k': 9, 'DSEL_perc': 0.4}",0.815,0.815,0.020555556,0.818588517,0.886111111,0.806766844,0.387672424,0.571439266
mfeat-karhunen.csv,KNORAU,7,"{'k': 6, 'DSEL_perc': 0.1}",0.88,0.88,0.013333333,0.882059587,0.988472222,0.947889574,0.616732836,0.594420433
mfeat-karhunen.csv,METADES,7,"{'k': 4, 'DSEL_perc': 0.2}",0.88,0.88,0.013333333,0.887792611,0.980819444,0.922679915,0.757380724,1.13748908
mfeat-karhunen.csv,AdaBoostClassifier,7,"{'n_estimators': 72, 'learning_rate': 0.7231146742604958}",0.615,0.615,0.042777778,0.639601086,0.860416667,0.43835916,1.395965815,0.090311766
mfeat-karhunen.csv,MCB,8,"{'k': 8, 'DSEL_perc': 0.6}",0.855,0.855,0.016111111,0.862058461,0.908333333,0.847819031,0.243542194,0.568814278
mfeat-karhunen.csv,KNORAU,8,"{'k': 2, 'DSEL_perc': 0.1}",0.9,0.9,0.011111111,0.898827483,0.992430556,0.956477685,0.622533321,0.587952137
mfeat-karhunen.csv,METADES,8,"{'k': 7, 'DSEL_perc': 0.2}",0.865,0.865,0.015,0.86350637,0.975986111,0.927128453,0.743648529,1.118859053
mfeat-karhunen.csv,AdaBoostClassifier,8,"{'n_estimators': 97, 'learning_rate': 0.6039332471204392}",0.64,0.64,0.04,0.736959721,0.922555556,0.695202923,1.973109722,0.126932859
mfeat-karhunen.csv,MCB,9,"{'k': 9, 'DSEL_perc': 0.8}",0.83,0.83,0.018888889,0.84028355,0.911111111,0.850611943,0.126785517,0.580449104
mfeat-karhunen.csv,KNORAU,9,"{'k': 6, 'DSEL_perc': 0.2}",0.895,0.895,0.011666667,0.896408602,0.987361111,0.94797275,0.546205044,0.589936972
mfeat-karhunen.csv,METADES,9,"{'k': 6, 'DSEL_perc': 0.1}",0.895,0.895,0.011666667,0.901206577,0.972180556,0.947500335,0.837789536,1.131696701
mfeat-karhunen.csv,AdaBoostClassifier,9,"{'n_estimators': 57, 'learning_rate': 0.35608098206265004}",0.615,0.615,0.042777778,0.683917565,0.911444444,0.649466265,1.103066206,0.071358681
mfeat-karhunen.csv,MCB,10,"{'k': 9, 'DSEL_perc': 0.4}",0.82,0.82,0.02,0.82691239,0.902777778,0.835152555,0.382340193,0.566583872
mfeat-karhunen.csv,KNORAU,10,"{'k': 2, 'DSEL_perc': 0.1}",0.895,0.895,0.011666667,0.896026966,0.993305556,0.964404278,0.626304388,0.588552952
mfeat-karhunen.csv,METADES,10,"{'k': 9, 'DSEL_perc': 0.1}",0.905,0.905,0.010555556,0.908475577,0.982847222,0.951586808,0.81696558,1.1176157
mfeat-karhunen.csv,AdaBoostClassifier,10,"{'n_estimators': 94, 'learning_rate': 0.7912546821647632}",0.46,0.46,0.06,0.574581593,0.829361111,0.440639186,1.83265543,0.113472939
oocytes_merluccius_nucleus_4d.csv,MCB,1,"{'k': 8, 'DSEL_perc': 0.4}",0.796116505,0.75831202,0.24168798,0.771505376,0.765771526,0.897508493,0.105007648,1.07334424
oocytes_merluccius_nucleus_4d.csv,KNORAU,1,"{'k': 2, 'DSEL_perc': 0.4}",0.737864078,0.722293265,0.277706735,0.708934295,0.84228474,0.909115372,0.108065128,1.03386629
oocytes_merluccius_nucleus_4d.csv,METADES,1,"{'k': 6, 'DSEL_perc': 0.30000000000000004}",0.766990291,0.729113384,0.270886616,0.736575704,0.808397272,0.899406378,0.344584227,2.149808754
oocytes_merluccius_nucleus_4d.csv,AdaBoostClassifier,1,"{'n_estimators': 82, 'learning_rate': 0.7586917667036313}",0.825242718,0.780051151,0.219948849,0.812857143,0.890451833,0.943181013,0.536324263,0.140004945
oocytes_merluccius_nucleus_4d.csv,MCB,2,"{'k': 8, 'DSEL_perc': 0.5}",0.708737864,0.663256607,0.336743393,0.668573944,0.71483376,0.873210791,0.093688488,1.067562011
oocytes_merluccius_nucleus_4d.csv,KNORAU,2,"{'k': 4, 'DSEL_perc': 0.1}",0.805825243,0.765558397,0.234441603,0.784474886,0.826086957,0.895235852,0.166744232,1.035593088
oocytes_merluccius_nucleus_4d.csv,METADES,2,"{'k': 7, 'DSEL_perc': 0.2}",0.796116505,0.773231032,0.226768968,0.769327731,0.882139812,0.943126995,0.349692106,2.137288307
oocytes_merluccius_nucleus_4d.csv,AdaBoostClassifier,2,"{'n_estimators': 98, 'learning_rate': 0.6186115676337719}",0.815533981,0.787723785,0.212276215,0.792207792,0.879795396,0.934941884,0.596850157,0.150939793
oocytes_merluccius_nucleus_4d.csv,MCB,3,"{'k': 5, 'DSEL_perc': 0.8}",0.607843137,0.536231884,0.463768116,0.538970241,0.535573123,0.811173554,0.042689323,1.066944178
oocytes_merluccius_nucleus_4d.csv,KNORAU,3,"{'k': 8, 'DSEL_perc': 0.1}",0.725490196,0.678524374,0.321475626,0.684688778,0.730566535,0.838511483,0.160463333,1.039935093
oocytes_merluccius_nucleus_4d.csv,METADES,3,"{'k': 8, 'DSEL_perc': 0.1}",0.725490196,0.678524374,0.321475626,0.684688778,0.712779974,0.847932605,0.372261286,2.159422519
oocytes_merluccius_nucleus_4d.csv,AdaBoostClassifier,3,"{'n_estimators': 97, 'learning_rate': 0.6529553845870845}",0.745098039,0.661396574,0.338603426,0.716049383,0.759771629,0.8470203,0.588465452,0.141636998
oocytes_merluccius_nucleus_4d.csv,MCB,4,"{'k': 6, 'DSEL_perc': 0.2}",0.68627451,0.625823452,0.374176548,0.635333018,0.716073781,0.879009865,0.151031971,1.133161433
oocytes_merluccius_nucleus_4d.csv,KNORAU,4,"{'k': 8, 'DSEL_perc': 0.1}",0.745098039,0.693017128,0.306982872,0.707605102,0.831576636,0.90780025,0.163666725,1.048850078
oocytes_merluccius_nucleus_4d.csv,METADES,4,"{'k': 6, 'DSEL_perc': 0.30000000000000004}",0.774509804,0.70685112,0.29314888,0.751602564,0.768335529,0.883914463,0.339468956,2.140082565
oocytes_merluccius_nucleus_4d.csv,AdaBoostClassifier,4,"{'n_estimators': 84, 'learning_rate': 0.6769041159786714}",0.754901961,0.668642951,0.331357049,0.734146341,0.880544576,0.946731938,0.53084445,0.127497841
oocytes_merluccius_nucleus_4d.csv,MCB,5,"{'k': 9, 'DSEL_perc': 0.8}",0.745098039,0.693017128,0.306982872,0.707605102,0.730566535,0.886278062,0.039683819,1.070686415
oocytes_merluccius_nucleus_4d.csv,KNORAU,5,"{'k': 6, 'DSEL_perc': 0.2}",0.843137255,0.789196311,0.210803689,0.842077922,0.777119016,0.819873066,0.142417431,1.049146933
oocytes_merluccius_nucleus_4d.csv,METADES,5,"{'k': 7, 'DSEL_perc': 0.4}",0.803921569,0.752305665,0.247694335,0.783703704,0.754940711,0.881869536,0.32604003,2.140197099
